filename,audio_path,video_path,text,label
sample_007034,data/raw/audio\sample_007034.wav,data/raw/video\sample_007034.mp4,"Absolutely loved it, fantastic experience!",2
sample_006051,data/raw/audio\sample_006051.wav,data/raw/video\sample_006051.mp4,"Completely disappointed, waste of time.",0
sample_002391,data/raw/audio\sample_002391.wav,data/raw/video\sample_002391.mp4,"It was okay, not great but not bad either.",1
sample_007181,data/raw/audio\sample_007181.wav,data/raw/video\sample_007181.mp4,"Absolutely loved it, fantastic experience!",2
sample_004328,data/raw/audio\sample_004328.wav,data/raw/video\sample_004328.mp4,"It was okay, not great but not bad either.",1
sample_006452,data/raw/audio\sample_006452.wav,data/raw/video\sample_006452.mp4,"Completely disappointed, waste of time.",0
sample_001983,data/raw/audio\sample_001983.wav,data/raw/video\sample_001983.mp4,"Wonderful, exceeded all expectations!",2
sample_008246,data/raw/audio\sample_008246.wav,data/raw/video\sample_008246.mp4,"Absolutely loved it, fantastic experience!",2
sample_001554,data/raw/audio\sample_001554.wav,data/raw/video\sample_001554.mp4,"Wonderful, exceeded all expectations!",2
sample_004850,data/raw/audio\sample_004850.wav,data/raw/video\sample_004850.mp4,"It was okay, not great but not bad either.",1
sample_009095,data/raw/audio\sample_009095.wav,data/raw/video\sample_009095.mp4,"Wonderful, exceeded all expectations!",2
sample_009922,data/raw/audio\sample_009922.wav,data/raw/video\sample_009922.mp4,"Completely disappointed, waste of time.",0
sample_007532,data/raw/audio\sample_007532.wav,data/raw/video\sample_007532.mp4,"An average performance, could be better.",1
sample_006853,data/raw/audio\sample_006853.wav,data/raw/video\sample_006853.mp4,"Great film, emotional and powerful.",2
sample_004641,data/raw/audio\sample_004641.wav,data/raw/video\sample_004641.mp4,"Awful experience, not worth watching.",0
sample_002881,data/raw/audio\sample_002881.wav,data/raw/video\sample_002881.mp4,Mediocre storyline but decent acting.,1
sample_001677,data/raw/audio\sample_001677.wav,data/raw/video\sample_001677.mp4,"Awful experience, not worth watching.",0
sample_004885,data/raw/audio\sample_004885.wav,data/raw/video\sample_004885.mp4,Mediocre storyline but decent acting.,1
sample_001964,data/raw/audio\sample_001964.wav,data/raw/video\sample_001964.mp4,"Wonderful, exceeded all expectations!",2
sample_000901,data/raw/audio\sample_000901.wav,data/raw/video\sample_000901.mp4,"An average performance, could be better.",1
sample_007130,data/raw/audio\sample_007130.wav,data/raw/video\sample_007130.mp4,"Awful experience, not worth watching.",0
sample_003068,data/raw/audio\sample_003068.wav,data/raw/video\sample_003068.mp4,"This was terrible, I hated every moment.",0
sample_002296,data/raw/audio\sample_002296.wav,data/raw/video\sample_002296.mp4,"It was okay, not great but not bad either.",1
sample_006237,data/raw/audio\sample_006237.wav,data/raw/video\sample_006237.mp4,"Great film, emotional and powerful.",2
sample_005862,data/raw/audio\sample_005862.wav,data/raw/video\sample_005862.mp4,"Great film, emotional and powerful.",2
sample_000296,data/raw/audio\sample_000296.wav,data/raw/video\sample_000296.mp4,"Completely disappointed, waste of time.",0
sample_008778,data/raw/audio\sample_008778.wav,data/raw/video\sample_008778.mp4,"Wonderful, exceeded all expectations!",2
sample_000057,data/raw/audio\sample_000057.wav,data/raw/video\sample_000057.mp4,"Wonderful, exceeded all expectations!",2
sample_007242,data/raw/audio\sample_007242.wav,data/raw/video\sample_007242.mp4,"Wonderful, exceeded all expectations!",2
sample_004385,data/raw/audio\sample_004385.wav,data/raw/video\sample_004385.mp4,"This was terrible, I hated every moment.",0
sample_002984,data/raw/audio\sample_002984.wav,data/raw/video\sample_002984.mp4,"An average performance, could be better.",1
sample_000027,data/raw/audio\sample_000027.wav,data/raw/video\sample_000027.mp4,"Absolutely loved it, fantastic experience!",2
sample_004407,data/raw/audio\sample_004407.wav,data/raw/video\sample_004407.mp4,"This was terrible, I hated every moment.",0
sample_009877,data/raw/audio\sample_009877.wav,data/raw/video\sample_009877.mp4,"Absolutely loved it, fantastic experience!",2
sample_002676,data/raw/audio\sample_002676.wav,data/raw/video\sample_002676.mp4,"It was okay, not great but not bad either.",1
sample_008545,data/raw/audio\sample_008545.wav,data/raw/video\sample_008545.mp4,"An average performance, could be better.",1
sample_005262,data/raw/audio\sample_005262.wav,data/raw/video\sample_005262.mp4,"Great film, emotional and powerful.",2
sample_005841,data/raw/audio\sample_005841.wav,data/raw/video\sample_005841.mp4,Mediocre storyline but decent acting.,1
sample_007021,data/raw/audio\sample_007021.wav,data/raw/video\sample_007021.mp4,"An average performance, could be better.",1
sample_003248,data/raw/audio\sample_003248.wav,data/raw/video\sample_003248.mp4,"It was okay, not great but not bad either.",1
sample_005667,data/raw/audio\sample_005667.wav,data/raw/video\sample_005667.mp4,"This was terrible, I hated every moment.",0
sample_003884,data/raw/audio\sample_003884.wav,data/raw/video\sample_003884.mp4,"An average performance, could be better.",1
sample_007663,data/raw/audio\sample_007663.wav,data/raw/video\sample_007663.mp4,"This was terrible, I hated every moment.",0
sample_000295,data/raw/audio\sample_000295.wav,data/raw/video\sample_000295.mp4,"Wonderful, exceeded all expectations!",2
sample_003161,data/raw/audio\sample_003161.wav,data/raw/video\sample_003161.mp4,"An average performance, could be better.",1
sample_002580,data/raw/audio\sample_002580.wav,data/raw/video\sample_002580.mp4,"Wonderful, exceeded all expectations!",2
sample_003870,data/raw/audio\sample_003870.wav,data/raw/video\sample_003870.mp4,"Wonderful, exceeded all expectations!",2
sample_009210,data/raw/audio\sample_009210.wav,data/raw/video\sample_009210.mp4,"Wonderful, exceeded all expectations!",2
sample_004404,data/raw/audio\sample_004404.wav,data/raw/video\sample_004404.mp4,"Absolutely loved it, fantastic experience!",2
sample_006952,data/raw/audio\sample_006952.wav,data/raw/video\sample_006952.mp4,Mediocre storyline but decent acting.,1
sample_000648,data/raw/audio\sample_000648.wav,data/raw/video\sample_000648.mp4,"Great film, emotional and powerful.",2
sample_001370,data/raw/audio\sample_001370.wav,data/raw/video\sample_001370.mp4,"Absolutely loved it, fantastic experience!",2
sample_009855,data/raw/audio\sample_009855.wav,data/raw/video\sample_009855.mp4,"Great film, emotional and powerful.",2
sample_006992,data/raw/audio\sample_006992.wav,data/raw/video\sample_006992.mp4,"This was terrible, I hated every moment.",0
sample_005532,data/raw/audio\sample_005532.wav,data/raw/video\sample_005532.mp4,"Completely disappointed, waste of time.",0
sample_009620,data/raw/audio\sample_009620.wav,data/raw/video\sample_009620.mp4,"Great film, emotional and powerful.",2
sample_005708,data/raw/audio\sample_005708.wav,data/raw/video\sample_005708.mp4,"Great film, emotional and powerful.",2
sample_004209,data/raw/audio\sample_004209.wav,data/raw/video\sample_004209.mp4,"Absolutely loved it, fantastic experience!",2
sample_000681,data/raw/audio\sample_000681.wav,data/raw/video\sample_000681.mp4,"Completely disappointed, waste of time.",0
sample_000434,data/raw/audio\sample_000434.wav,data/raw/video\sample_000434.mp4,"This was terrible, I hated every moment.",0
sample_009309,data/raw/audio\sample_009309.wav,data/raw/video\sample_009309.mp4,"Completely disappointed, waste of time.",0
sample_004824,data/raw/audio\sample_004824.wav,data/raw/video\sample_004824.mp4,"It was okay, not great but not bad either.",1
sample_009761,data/raw/audio\sample_009761.wav,data/raw/video\sample_009761.mp4,Mediocre storyline but decent acting.,1
sample_003159,data/raw/audio\sample_003159.wav,data/raw/video\sample_003159.mp4,"An average performance, could be better.",1
sample_001489,data/raw/audio\sample_001489.wav,data/raw/video\sample_001489.mp4,"Great film, emotional and powerful.",2
sample_002987,data/raw/audio\sample_002987.wav,data/raw/video\sample_002987.mp4,"Great film, emotional and powerful.",2
sample_000812,data/raw/audio\sample_000812.wav,data/raw/video\sample_000812.mp4,"An average performance, could be better.",1
sample_001882,data/raw/audio\sample_001882.wav,data/raw/video\sample_001882.mp4,"Absolutely loved it, fantastic experience!",2
sample_009267,data/raw/audio\sample_009267.wav,data/raw/video\sample_009267.mp4,"Completely disappointed, waste of time.",0
sample_004936,data/raw/audio\sample_004936.wav,data/raw/video\sample_004936.mp4,"Wonderful, exceeded all expectations!",2
sample_009935,data/raw/audio\sample_009935.wav,data/raw/video\sample_009935.mp4,"This was terrible, I hated every moment.",0
sample_001940,data/raw/audio\sample_001940.wav,data/raw/video\sample_001940.mp4,"Absolutely loved it, fantastic experience!",2
sample_003296,data/raw/audio\sample_003296.wav,data/raw/video\sample_003296.mp4,"It was okay, not great but not bad either.",1
sample_003534,data/raw/audio\sample_003534.wav,data/raw/video\sample_003534.mp4,"Completely disappointed, waste of time.",0
sample_004525,data/raw/audio\sample_004525.wav,data/raw/video\sample_004525.mp4,"It was okay, not great but not bad either.",1
sample_003729,data/raw/audio\sample_003729.wav,data/raw/video\sample_003729.mp4,"This was terrible, I hated every moment.",0
sample_007015,data/raw/audio\sample_007015.wav,data/raw/video\sample_007015.mp4,Mediocre storyline but decent acting.,1
sample_001612,data/raw/audio\sample_001612.wav,data/raw/video\sample_001612.mp4,"Absolutely loved it, fantastic experience!",2
sample_001181,data/raw/audio\sample_001181.wav,data/raw/video\sample_001181.mp4,"This was terrible, I hated every moment.",0
sample_001375,data/raw/audio\sample_001375.wav,data/raw/video\sample_001375.mp4,"An average performance, could be better.",1
sample_009224,data/raw/audio\sample_009224.wav,data/raw/video\sample_009224.mp4,"Absolutely loved it, fantastic experience!",2
sample_003946,data/raw/audio\sample_003946.wav,data/raw/video\sample_003946.mp4,"Wonderful, exceeded all expectations!",2
sample_007210,data/raw/audio\sample_007210.wav,data/raw/video\sample_007210.mp4,Mediocre storyline but decent acting.,1
sample_005211,data/raw/audio\sample_005211.wav,data/raw/video\sample_005211.mp4,"Great film, emotional and powerful.",2
sample_000063,data/raw/audio\sample_000063.wav,data/raw/video\sample_000063.mp4,"It was okay, not great but not bad either.",1
sample_000626,data/raw/audio\sample_000626.wav,data/raw/video\sample_000626.mp4,"Wonderful, exceeded all expectations!",2
sample_004421,data/raw/audio\sample_004421.wav,data/raw/video\sample_004421.mp4,"Awful experience, not worth watching.",0
sample_001669,data/raw/audio\sample_001669.wav,data/raw/video\sample_001669.mp4,"Wonderful, exceeded all expectations!",2
sample_002112,data/raw/audio\sample_002112.wav,data/raw/video\sample_002112.mp4,"Wonderful, exceeded all expectations!",2
sample_005804,data/raw/audio\sample_005804.wav,data/raw/video\sample_005804.mp4,"Completely disappointed, waste of time.",0
sample_009763,data/raw/audio\sample_009763.wav,data/raw/video\sample_009763.mp4,Mediocre storyline but decent acting.,1
sample_004032,data/raw/audio\sample_004032.wav,data/raw/video\sample_004032.mp4,"Wonderful, exceeded all expectations!",2
sample_006545,data/raw/audio\sample_006545.wav,data/raw/video\sample_006545.mp4,"Awful experience, not worth watching.",0
sample_007948,data/raw/audio\sample_007948.wav,data/raw/video\sample_007948.mp4,"An average performance, could be better.",1
sample_000084,data/raw/audio\sample_000084.wav,data/raw/video\sample_000084.mp4,"Awful experience, not worth watching.",0
sample_009180,data/raw/audio\sample_009180.wav,data/raw/video\sample_009180.mp4,"Completely disappointed, waste of time.",0
sample_001462,data/raw/audio\sample_001462.wav,data/raw/video\sample_001462.mp4,"Wonderful, exceeded all expectations!",2
sample_002283,data/raw/audio\sample_002283.wav,data/raw/video\sample_002283.mp4,"It was okay, not great but not bad either.",1
sample_002887,data/raw/audio\sample_002887.wav,data/raw/video\sample_002887.mp4,"Completely disappointed, waste of time.",0
sample_005834,data/raw/audio\sample_005834.wav,data/raw/video\sample_005834.mp4,"This was terrible, I hated every moment.",0
sample_000684,data/raw/audio\sample_000684.wav,data/raw/video\sample_000684.mp4,"Completely disappointed, waste of time.",0
sample_004469,data/raw/audio\sample_004469.wav,data/raw/video\sample_004469.mp4,"This was terrible, I hated every moment.",0
sample_000418,data/raw/audio\sample_000418.wav,data/raw/video\sample_000418.mp4,"Awful experience, not worth watching.",0
sample_005228,data/raw/audio\sample_005228.wav,data/raw/video\sample_005228.mp4,"An average performance, could be better.",1
sample_004253,data/raw/audio\sample_004253.wav,data/raw/video\sample_004253.mp4,"Wonderful, exceeded all expectations!",2
sample_002709,data/raw/audio\sample_002709.wav,data/raw/video\sample_002709.mp4,"It was okay, not great but not bad either.",1
sample_002357,data/raw/audio\sample_002357.wav,data/raw/video\sample_002357.mp4,"An average performance, could be better.",1
sample_008059,data/raw/audio\sample_008059.wav,data/raw/video\sample_008059.mp4,"Wonderful, exceeded all expectations!",2
sample_001366,data/raw/audio\sample_001366.wav,data/raw/video\sample_001366.mp4,"Absolutely loved it, fantastic experience!",2
sample_006277,data/raw/audio\sample_006277.wav,data/raw/video\sample_006277.mp4,"This was terrible, I hated every moment.",0
sample_003916,data/raw/audio\sample_003916.wav,data/raw/video\sample_003916.mp4,"Awful experience, not worth watching.",0
sample_000293,data/raw/audio\sample_000293.wav,data/raw/video\sample_000293.mp4,Mediocre storyline but decent acting.,1
sample_002639,data/raw/audio\sample_002639.wav,data/raw/video\sample_002639.mp4,Mediocre storyline but decent acting.,1
sample_009458,data/raw/audio\sample_009458.wav,data/raw/video\sample_009458.mp4,Mediocre storyline but decent acting.,1
sample_001506,data/raw/audio\sample_001506.wav,data/raw/video\sample_001506.mp4,"This was terrible, I hated every moment.",0
sample_009037,data/raw/audio\sample_009037.wav,data/raw/video\sample_009037.mp4,"Absolutely loved it, fantastic experience!",2
sample_007393,data/raw/audio\sample_007393.wav,data/raw/video\sample_007393.mp4,"This was terrible, I hated every moment.",0
sample_001634,data/raw/audio\sample_001634.wav,data/raw/video\sample_001634.mp4,"Great film, emotional and powerful.",2
